,text,Tipo
1307,"Porque los gringos si están vacunado 1.3 millones de personas al día y nosotros no?????

Seguramente xq ellos SI compraron la vacuna!!!!

Basuras de 4ta.",Negativo
1313,"Pregunta, porque Israel y Chile, si están vacunando masivamente a su población sino producen la vacuna?
Porqué México no lo está haciendo si tenemos el dinero, tuvimos la oportunidad, se nos dijo que estaban comprando cientos de millones de vacunas, dónde están?
#EVR 
#ElCacas",Negativo
1314,"Preparándome para mi vacuna el sábado, en la cuidad de México 🤪 Mi Mami, mis hermanas y mi cuñado dicen que está super organizado. Ya se vacunaron 😎 Ojala y me toque igual 🙏",Positivo
1315,"Primera imagen, las vacunas que recibiría el país en estos meses. Nótese marzo. Segunda imagen: las dosis recibidas desde diciembre hasta ayer. Los dichos frente a los hechos. 🤷🏼‍♀️ https://t.co/Wp2S9pvw7b",Negativo
1316,"Primero dicen que el Presidente ya se vacunó, luego que está grave de salud, ahora no le creen que estuvo enfermo. 
Me cae que están peor que mi bipolaridad. 🙄🤣🤣",Positivo
1318,"Primero la rifa de un avión sin avión.

Luego una campaña de vacunación sin vacunas.

Ahora aviones de pasajeros sin pasajeros aterrizando en un aeropuerto sin pistas.

Eso pasa cuando tenemos un candidato en vez de un presidente.",Negativo
1319,"Primero rifan un avión sin avión.

Luego, inauguran un aeropuerto sin aeropuerto. 

Ahora, bautIzan como “Patria” una vacuna que no existe.",Negativo
1320,"Primeros 100 días de Gob de Biden:
100 millones de vacunas aplicadas en 100 días
Ley de Violencia contra las Mujeres
2 Billones de dólares en ayuda directa a ciudadanos por COVID
Reingreso a la OMS y Acuerdos de París

2 AÑOS de ANLO: NADA

De ese tamaño",Negativo
1321,"Prioridades en la PANDEMIA 

Otros países: Recursos ilimitados para equipar hospitales, compra de vacunas, ayuda a las empresas para no quebrar en contingencia

México: Un tren, una refinería que se inunda y un asqueroso aeropuerto. No importan las vidas",Negativo
1322,"Propongo a Enrique Krauze y a Aguilar Camin que, para “salvar vidas”, regresen todo lo que han recibido del erario en las últimas décadas. Suscripciones, contratos, asesorías... para pagar vacunas.",Positivo
1324,"Pudieron comprar vacunas de Moderna, pero pues hay que gastar en Santa Lucía, el Tren Maya y Dos Bocas...",Negativo
1327,"Pues sí. De los autores de la rifa del avión sin avión, de la vacunación sin vacunas, llega hoy la inauguración de la pista sin aeropuerto. Escúchenos en @WRADIOMexico",Negativo
1328,"Pues sí. Si no ha podido ofrecer a todos los niños el esquema básico de vacunación, ya parece que va a asegurar la vacuna de covid para todos los mexicanos. Es lo que he venido diciendo. https://t.co/8DFkDaJHG4",Negativo
1329,Puse a disposición del @GobiernoMX y las entidades federativas la Cartilla de Vacunación Digital para que los mexicanos cuenten con un documento electrónico que identifique que están inmunizados contra el #COVID19 y así impulsar la reactivación económica de México. https://t.co/SDnjCfwoSF,Positivo
1330,"Que @HLGatell salga todos los días a presumir un número ridículo de vacunas aplicadas, es una burla a los ciudadanos. Es decir, ""Miren qué pocos vacunamos, pero son tan estúpidos uds., que me van a creer que es un logro de la 4T."" Así los ven. Ya no se dejen.",Negativo
1331,Qué bonito cuando un familiar o gente querida te dice que ya le pusieron la vacuna 😭,Positivo
1332,"Qué bueno que hicimos las cosas distintas a los países neoliberales.

Ellos tienen vacunas y recuperaron su economía al inyectar dinero al mercado.

Nosotros no tenemos vacunas y el pueblo se está muriendo de hambre.

Muchas gracias pendejo",Negativo
1333,"Que bueno que los RUSOS desmintieron al empresario Veracruzano y que NO hay venta de vacuna para el, ni para el Bronco
Imaginen si nadie hubiera desmentido?
VERACRUZANO-PRIANISTA = AGUA INYECTADA
Si srs. Les iban a inyectar agua",Positivo
1334,"Que conteste @HLGatell :

¿Por qué compra la vacuna rusa que no tiene aval de la OMS ni de la comunidad científica internacional?

A ver, que conteste la pregunta.",Negativo
1335,"Que descanso después de escuchar a AMLO:
Estamos saliendo de la pandemia
En lo económico vamos muy bien
7 minutos con loas a los militares
No se va a ningunear a Pemex ni CFE.
Ora si en abril vacuna a todos los mayores
Y ya no hay corrupción https://t.co/R3a4QzLRtS",Negativo
1339,"Que tan enferm@ tienes que estar para simular una inyección de vacuna? Hacerle creer a un ser humano que está protegido, sin estarlo. Merece lo peor esa señora.",Negativo
1342,"Quien iba a pensar , que con los 500 pesos que muchos pagaron por un bolero para la rifa de un avión que NO se rifó, se podría adquirir una vacuna para el COVID-19 . Es criminal la actitud del gobierno.",Negativo
1344,"Quiero agradecer a tod@s l@s adult@s mayores de la Ciudad y sus familiares, que han seguido de manera ejemplar las indicaciones del Programa Nacional de Vacunación en la Ciudad de México.

Les comparto este video de la jornada de hoy.
 
#CDMXSinBajarLaGuardia https://t.co/WVEHloVxop",Positivo
1345,"Quiero agradecer profundamente a nuestra directora 🙏🏻  @AnaGGuevara , a nuestro señor presidente @lopezobrador_ @CONADE  por facilitarnos la Vacuna 💉 Sputnik V para nuestra preparación a #Tokyo2020 💪🏻😃🙌🏼☑️ venga 🇲🇽 https://t.co/rTHYhB7k0H",Positivo
1347,"Quizá no haya medicamentos, ni vacunas suficientes. Tampoco hay gas natural. Pero ya tenemos Gobernador de Palacio Nacional https://t.co/CukAITYgsS",Negativo
1349,"Recibe México embarque con 870 mil dosis de vacunas contra el virus SARS-CoV-2

➡️ https://t.co/TIQ7ILcMw0 https://t.co/xl65PJ6yOf",Positivo
1351,"Recibiendo 800 mil vacunas Sinovac en el aeropuerto de la CDMX. Nos acompaña el Embajador Zhu Qingqiao, quien ha demostrado en esta pandemia ser un buen y leal amigo de México. https://t.co/kVBCePw9no",Positivo
1352,"Recibimos el primer embarque de vacunas contra el #COVID19 proveniente de la lndia.

Esta madrugada arribaron 870 mil dosis de un total de 2 millones que llegarán del país asiático. 

Avanzamos en la Política Nacional de Vacunación. https://t.co/HI2K5FdG8p",Positivo
1354,"Recorrimos la planta de Laboratorios Liomont con el Presidente de Argentina @alferdez y el Canciller @m_ebrard, para conocer el proceso de llenado y envasado final de las vacunas de AstraZeneca. https://t.co/TM1YW3QlhS",Positivo
1356,"REFORMA:
En el centro de vacunación contra Covid-19 en el Municipio de Zinacantepec, Estado de México, fue colocada una lona con la fotografía del Presidente Andrés Manuel López Obrador y el mensaje: ""Gracias AMLO por las vacunas”. https://t.co/NpM3Cky8KR",Negativo
1361,Reporte de vacunación del día de hoy. https://t.co/YGCFkaXqPp,Positivo
1364,"Reunión de salud dedicada al Plan Nacional de Vacunación. Se cumplirá el compromiso de tener vacunados, a más tardar en mes y medio —por lo menos con una primera dosis—, a todos los adultos mayores de 60 años del país. https://t.co/Im1BGoS4gU",Positivo
1365,Reunión para coordinar la Estrategia de Vacunación en el #Edoméx con autoridades del @GobiernoMX. https://t.co/8IVncFF3WE,Positivo
1366,Reunión para dar seguimiento a la Estrategia de Vacunación en más municipios del #Edoméx. https://t.co/u0Zzqmr1we,Positivo
1367,"Rusia desmiente a empresario de Veracruz que disque compró 2 millones de vacunas sputnik v.

Pero que tal dándole espacio a oportunistas para que la gente caiga en estafas verdad @MemeYamelCA, porque de @azucenau y el pasquin PROCESO ya es previsible.

https://t.co/ZYp2msjN32",Positivo
1375,"Salieron de Hong Kong rumbo a CDMX doscientos mil dosis de la vacuna Sinovac, mañana arriban en la madrugada. En las próximas semanas llegarán diez millones  más. México agradece el invaluable apoyo del Embajador de la República Popular China Zhu Qingqiao para lograrlo. Gracias!! https://t.co/conm4afFwJ",Positivo
1376,"Salió el primer envío de vacunas CanSinoBio de la planta en Querétaro. Aquí agradezco al Embajador Zhu Qingqiao su respaldo para lograr fase 3 y terminado en México, único país en el que se está haciendo. Unidosis, 940 020 entregadas hoy. Gracias!! https://t.co/IUWX2rkZNc",Positivo
1377,Se acuerdan cuando @lopezobrador_ nos dijo qué la #ONU nos quitó a los mexicanos nuestras vacunas.,Negativo
1378,"Se acuerdan cuando en el gobierno neoliberal pasaban cada por casa el personal de salud, se hacían campañas (semana nacional de salud), aplicaban gratis vacunas 
Influenza 
Sarampión
Tuberculosis 
Neumococo 
Examen de la vista 
Vacuna del papiloma humano
Pruebas de VIH 
Glucosa👇🏼",Negativo
1379,"Se advirtió que a la vacuna contra el COVID, podría dársele un uso electoral. Ya hay denuncias de ello ante la FEPADE. El tono propagandístico inunda todo el espectro del gobierno, pero se esperaba que un tema tan delicado como la pandemia fuera la excepción. 👇🏼 https://t.co/gnBqaYQaJY",Negativo
1381,"Se contagiaron con el SarsCoV2 el Presidente @lopezobrador_ , el General @Luis_C_Sandoval y el doctor @HLGatell pudiendo aplicarse la vacuna. No lo hicieron esperando su turno. Este es un ejemplo vivo de la nueva ética en el servicio público al más alto nivel. Esta es la 4T.",Positivo
1382,"Se enojan los chairos porque les digo que se debería vender la vacuna en la IP, me dicen que primero el pueblo bueno, pero se quedan calladitos cuando el gobierno federal vacuna primero a sus funcionarios de alto nivel y sus familias incluso por encima de los médicos.",Negativo
1387,"Se requiere más información sobre la vacuna Sputnik antes de comprometernos como país a adquirir 24 millones de dosis –como acordaron los presidentes López Obrador y Putin en una llamada telefónica –, de las cuales 200 mil llegarán la próxima semana. https://t.co/WbjJptnvkB",Negativo
1389,"Se viene la 3a ola, con personal de salud cansado, harto y miles de ellos sin vacunación, sin poder hacer su trabajo con seguridad. Indignante.",Negativo
1391,"Según el programa de vacunación de este gobierno:

Hoy debería estar vacunado todo el personal médico de primera línea.

Otra mentira más del Presidente @lopezobrador_ y de su gobierno. https://t.co/ZmdbaR78FB",Negativo
1396,"Seré breve:
.
Si Usted piensa que USA 🇺🇸 está acaparando vacunas 💉 y que está bien que México 🇲🇽 ande de limosnero, Usted es parte del problema 
.",Negativo
1397,"Seré BREVE: 

La vacuna es un derecho y es GRATUITA. Prohibido que condicionen tu voto. ¡Basta de CINISMO criminal!",Negativo
1400,"Si el atole fueran vacunas, ya estaría todo el país vacunado.",Negativo
1401,"Si en Guanajuato opinas que es un despapaye como están poniendo la vacuna, agradecele a @lopezobrador_ y a @PartidoMorenaMx, como nunca han puesto en riesgo a un sector vulnerable tener q  hacer filas desde la madrugada. ESTO NO PASABA EN MÉXICO!!!
#NiUnVotoAMORENA2021yALIADOS",Negativo
1405,"Sigo a varias blogueras gringas en Insta, en los últimos días todas han posteado foto de su vacuna, desde su coche, sin bajarse. Están felices, y aunque me da gusto por ellas, no puedo evitar pensar ¿y México para cuando?
¡no eramos un país pobre! !eramos la 15ava economía!",Negativo
1407,"Sigue mendigando vacunas a EU después de que Biden ya dijo que no. 😐🙄😐

Que mugre vergüenza con el ᵖʳᵉˢⁱᵈᵉⁿᵗⁱˡˡᵒ que escogieron ¡caray! https://t.co/JGEKianhGY",Negativo
1412,Solo se tardaron tres meses en darse cuenta de la tontería de vacunar primero comunidades aisladas y con poco covid. Pero no común en este gobierno cambiar. QUe bueno lo hicieron. https://t.co/xUdzIidHMr,Positivo
1416,"Son miserables en #Morena al querer ganar votos con las #vacunas.

Las vacunas contra el #COVIDー19 las pagamos con nuestros impuestos. Es un servicio de Salud Publica del Estado mexicano el distribuirlas y aplicarlas.
@INEMexico tiene obligación de sancionar! https://t.co/KtjFp3raZo",Negativo
1417,"Sospecho que ya les cayó el veinte. Estoy en la fila para la vacuna, y quienes están organizando parecen ser siervos de la nación, pero sin chalecos de Morena. Veremos qué piden cuando llegue a la mesa.",Negativo
1418,Soy testigo del proceso de vacunación en Morelos. De cómo se trata a los adultos mayores como si fuesen ganado... Nunca habíamos visto esto. Por años me vacuné de influenza en centros de salud. No había que sufrir esta humillación. Es todo.,Negativo
1420,"Sr Alcalde Romo, lucrar con la pandemia es inhumano y demuestra una desmedida ambición de poder.

México no tiene vacunas por la irresponsabilidad de morena, no las compraron a tiempo.

¿Y aún así lucran?

Deberían pedir perdón y no continuar con tanta irresponsabilidad. https://t.co/6sAtTOdTVT",Negativo
1421,"STOP!!!!
Dejemos ya el absurdo discurso de países “acaparadores“. 
En MEX tenemos, en este momento 3M de vacunas guardadas en alguna parte. 
La semana entrante llegan 2.5M del “préstamo” de Biden. 
Si mañana llegaran 30M ¿cuánto nos tardaríamos en aplicarlas? 
😉
#hilito",Negativo
1423,"Supuestos servidores de la nación fueron grabados haciendo labores de proselitismo a favor de #Morena, usando el tema del registro de la vacunación contra #COVID19. El vocero de la presidencia, @JesusRCuevas, aseguró que todo es falso: https://t.co/X1jOQ94I1o",Negativo
1424,"Supuestos servidores de la nación fueron grabados haciendo labores de proselitismo a favor de #Morena, usando el tema del registro de la vacunación contra #COVID19. El vocero de la presidencia, @JesusRCuevas, aseguró que todo es falso: https://t.co/xxJZufZpgE",Negativo
1429,"Estados Unidos vacunó hoy a 1,300,000 personas.

México vacunó hoy a 3,706.",Negativo
1436,"Todas las vacunas, todo el esquema universal de vacunación en la historia de México ha sido gratuito.
Hasta antes de esta administración, se aplicaban 105 millones de vacunas gratuitas al año. 

¿Por qué mentir?
https://t.co/qzhqOJZ9FT",Negativo
1437,"Todavía no amanecía y ya estábamos recibiendo 3 millones de dosis más de la vacuna CanSino.

Así llegó hoy el cargamento👇🏾 https://t.co/ETbaGOH01I",Positivo
1439,"Total de vacunación contra COVID 19 en alcaldías Milpa Alta, Cuajimalpa y Magdalena Contreras hoy 15 de febrero de 2021 https://t.co/eD4RUCORLJ",Positivo
1441,Trabajamos para incorporar de manera específica a las personas con discapacidad en el Plan Nacional de Vacunación contra #COVID19; estamos conscientes de su vulnerabilidad en esta epidemia. Colaboraremos con fundaciones y asociaciones especialistas en el campo. https://t.co/LPd6cIFHJc,Positivo
1445,"Tras la jornada de martes en el Programa Nacional de Vacunación #COVID19 para personas de 60 años o más de @A_VCarranza y segunda dosis en @XochimilcoAl, @IztacalcoAl y @Alc_Tlahuac, este es el cierre de cobertura del día. 

Juntas y #JuntosVamosASalirAdelante https://t.co/u4AXmpSF4V",Positivo
1446,Tres millones de dosis de CansinoBio por salir hacia Aeropuerto CDMX. Arribarán mañana y serán trasladadas a Querétaro para ser envasadas. Esta vacuna es unidosis  y fue probada por 15 000 voluntarios mexicanos con muy buenos resultadoa. Su aplicación inicia en días. https://t.co/Mrwz32kyNM,Positivo
1448,"Tú qué te has quedado sin empleo..
Que has perdido algún familiar o conocido por el Covid..
Que tú empresa quebró por no contar con ningún apoyo del gobierno...
Que esperas una vacuna que no compraron..
Recuerda que los culpables de este desastre son Morena y L0pez #VotoUtil2021 https://t.co/QvBJOtdIsY",Negativo
1449,"Tuvieron 12 MESES para planear la vacunación, repito: 12 MESES. DOCE‼️
CARAJO‼️",Negativo
1450,"Tuvimos reunión de la @CONAGO_oficial con la Secretaria de Gobernación, @M_OlgaSCordero, y autoridades del @GobiernoMX, para coordinar esfuerzos y revisar el avance de la Estrategia Nacional de Vacunación. https://t.co/PxNOrS5MoI",Positivo
1455,"Un día como hoy hace un año, llegó el primer caso de #COVID19 a #QuintanaRoo. Hecho que marcó la historia de nuestro Estado, la vida de cada quintanarroense, los empleos y el turismo. Este 2021 avanzamos con los hábitos y las vacunas para vencer juntos al virus. #PonteVIVO https://t.co/B5WILprs8V",Positivo
1456,"Un estudio del Instituto Nacional de Nutrición y la
U. de Washington arroja que el 45% de los muertos por COVID en México 🇲🇽 ha sido por falta de una cama con respirador. 
Mientras SEGOB pide CALMA en la vacunación de adultos mayores.
Ah! AMLO mejora. https://t.co/HtMU3D5AYQ",Negativo
1457,"Un gobierno perverso es aquel que con fines electorales juega con la salud y la vida de la gente. 

La 4ta: no respeta a estados donde no gobierna. Con militares y “superdelegados” lucra con las pocas vacunas. Su prioridad no es la primera línea hospitalaria ni adultos mayores.",Negativo
1461,"Un presidente que se negó a usar cubrebocas; que menospreció el impacto del #COVIDー19; que ha rechazado una y otra vez cambiar su errática estrategia contra la pandemia (204 mil muertes); y que ve fantasmas de montaje ante la evidencia de una vacuna no aplicada. 

Irracional.",Negativo
1464,"Una nueva ola de COVID-19 ataca Europa. Debemos tomar muy en serio la posibilidad de una nueva aceleración en México. 

1) Hay que hacer obligatorio el uso de cubrebocas 
2) Muchas más pruebas y búsqueda intencionada
3) Revisar el plan de vacunación para acelerar su aplicación",Negativo
1466,"Una pregunta recorre Twitter:

¿Por qué la @FGRMexico soltó a los contrabandistas de vacunas rusas falsas y cambiaron de versión sobre su liberación?

Apesta a CORRUPCIÓN.",Negativo
1468,Una señora millonaria que vive en las Lomas de Chapultepec recibe la vacuna antes que adultos mayores de Iztapalapa y eso lo presentan como ausencia de privilegios. Padrísimo. https://t.co/vCTkE0GN13,Negativo
1473,Vacuna #SputnikV plenamente validada de acuerdo con los más altos estándares científicos internacionales.👇🏾 https://t.co/udiXhPEV8T,Positivo
1474,Vacuna rusa: otra vulgar mentira de @HLGatell al presidente @lopezobrador_ https://t.co/GpV1yUe0yd,Negativo
1477,Vacunando sin vacunas. Estuvimos igual de mal que Eu en la contención de la pandemia pero ahora ellos han empezado a portarse como el  país que pueden ser  y nosotros como un país peor de lo que somos.👇👇👇👇 https://t.co/UXmkFo3ZiO,Negativo
1478,Vacunando sin vacunas👇👇👇👇 https://t.co/JBr3WUIxJ8,Negativo
1480,"Vacunas COVID para maestros de Campeche en lugar de personal médico. 

¡Qué desprecio del Gobierno al personal de salud!",Negativo
1484,"Vacunas,Epigmenio. Vacunas. Primero la gente. Y paga tus impuestos👇👇👇👇 https://t.co/6t4NGvMLzF",Negativo
1485,"Van 87 días de la “estrategia” de vacunación y a todo mundo ya le valió madre el desastre que es, y que van atrasados en varios millones de adultos mayores, que ya deberían estas vacunados, de acuerdo a su propio calendario! Que rápido nos acostumbramos a la pinche mediocridad😒 https://t.co/Qp5iST57Zj",Negativo
1487,"Vean #TeneBrozo.

Megachingón programa de @brozoxmiswebs😎

Pista de la Desmadocracia es memorable

Carpa de candidatos y Salgado

La voz de profeta con uso electoral de la vacuna

Entrevista a @GMonroyEnergy

Programa completo👉 https://t.co/xLkkpGsZyv

https://t.co/phIHHNzk2K",Negativo
1488,"Vengo del futuro 2140, 

Por fin me tocó ponerme la vacuna del Covid,

¡Gracias Anlo!",Negativo
1490,"Veo con @CiroGomezL un absurdo e ineficiente sistema de los “siervos de la nación” llamando a las casas de los ancianos para “levantar el padrón para la vacunación""
Esta burrada, cortesía de las huestes de @Juanferrer62, nos pone de repente en los años 60.
🤦🏻‍♂️",Negativo
1491,"Veo el plan de vacunación de Biden, y añoro tener un gobierno profesional que entienda la emergencia sanitaria. Estamos lejos de eso, y por ello la masacre de mexicanos.",Negativo
1493,"Ver rogar al personal de salud una vacuna, debería de causarle la misma indignación a todo México. Punto.",Negativo
1494,"Vicente Fox se debería de poner la vacuna 💉 para la rabia, que tanto reclama ya tuvo su oportunidad y no hizo nada.",Positivo
1497,Videos de vacunación falsa podrían ser un montaje de la derecha: Epigmenio Ibarra. https://t.co/IIgHG1B7qf,Positivo
1499,"Visitamos el nuevo Hospital General de Gómez Palacio, Durango. No olvidamos el compromiso de hacer realidad el derecho a la salud, con atención médica universal, estudios, tratamientos, vacunas y medicamentos gratuitos.

https://t.co/4RuvuxmRan https://t.co/mjaruD4yqh",Positivo
1500,Visitamos la Unidad Deportiva de #Chalco para supervisar la aplicación de la vacuna contra el #Covid_19mx a los adultos mayores. Seguimos trabajando con el @GobiernoMX y los gobiernos municipales. https://t.co/Q22GTpl9Jr,Positivo
1501,Visité las dos unidades de vacunación en V. Carranza. Emociona ver la felicidad de las personas al recibir la vacuna y el buen trato de nuestr@s compañer@s. El trabajo coordinado de @GobiernoMX y @GobCDMX para beneficio de tod@s. Gracias de verdad a los equipos. Aquí en internado https://t.co/IlBAnaICVC,Positivo
1503,Volverá a fluir la vacunación Covid en México con la llegada de un pequeño lote de Pfizer y de AstraZeneca. El mejor uso que se puede dar a esa escasa vacuna es completar al personal de salud e iniciar con la gente de alto riesgo en ciudades de alta densidad de población.,Positivo
1504,"Volví a poner la vespertina. Qué cosa. El arte de hablar y hablar y hablar y hablar y hablar diciendo tan poco. 🦠
Resumen: 1,470 muertes reportadas hoy; 20,057 casos adicionales. Y la vacunación para los maestros en Campeche está siendo todo un éxito, termina el martes.",Negativo
1509,"Y decían que no iban a lucrar políticamente con la pandemia y las vacunas. No son iguales, son peores. (Hasta te preguntan qué vacuna te quieres poner) ⬇️⬇️ https://t.co/OB0ZKpd75Y",Negativo
1511,Y las vacunas apa??,Negativo
1512,Y las vacunas Apá....???,Negativo
1513,"Y mientras los servidores de la nación hacen proselitismo con la vacuna y los brigadistas de Morena amenazan a ciudadanos diciéndoles que si su partido pierde en las elecciones les quitarán sus apoyos, la @FiscaliaElecMx persigue comediantes que hacen parodias.

De no creerse.",Negativo
1515,"Y yo lo que le pregunto a la secretaria de Gobernación es ¿cómo logramos mantener uno de los mejores programas de vacunación en el planeta, durante más de 30 años sin “siervos de la Nación?
🤔 https://t.co/CL1RyNzOA8",Negativo
1516,"Ya deberían de haber vacunado a todo el personal de salud, pero a tres meses de haber iniciado el programa de vacunación aún faltan más de 271 mil trabajadores.
¿Así o más criminal la ineptitud del gobierno de Morena?",Negativo
1517,Ya denuncié al PAN ante la @FiscaliaCDMX por el delito de usurpación de identidad y lo que resulte por la guerra sucia que orquestaron en mi contra por el supuesto registro para la aplicación de la vacuna de Covid-19 https://t.co/RWT8swawOl,Positivo
1519,"Ya faltó en sólo 2 años la gasolina, medicinas, seguridad, vacunas, trabajo, salud,  ahora falta energía eléctrica. Si se trata de carecer de todo, vamos bien.Faltarán al tiempo los alimentos, el agua y las libertades  entonces finalmente quedará lista la transformación prometida",Negativo
1523,"Ya llegaron las vacunas al Campo Marte y a la Benemérita Escuela Nacional de Maestros, las macrounidades de @AlcaldiaMHmx.

Mañana arrancamos con adultos de 60 y más que viven en esta alcaldía y cuyo primer apellido inicia con A y B.

Gracias a las instituciones del @GobiernoMX. https://t.co/g5kv7nFk0m",Positivo
1524,Ya me va a tocar la vacuna !!!YUPI!!! Espero que pronto estemos todos vacunado y felicitar a todos los mexicanos que con nuestros impuestos pagamos todas estas vacunas ❤️,Positivo
1525,"Ya mero llegan las vacunas, ya casi las aplicamos, tenemos más contratos... y nada. No llegamos ni al 1% de población vacunada. El otro desastre de la pandemia en México: la vacunación. #Loret en @latinus_us: https://t.co/Xk0LwksK8o https://t.co/Zu1xLUDobh",Negativo
1526,"Ya sabíamos que su palabra no vale, presidente @lopezobrador_.

Todos los días miente.

Ahora sabemos que su firma tampoco.

Su intromisión ilegal en el proceso, el uso electoral de los programas sociales y de la vacuna ha sido grotesco.

Usted no es de fiar. https://t.co/k8FHspc5Hq",Negativo
1528,"Ya se produce #Soberana02 a gran escala, en @Biocen, institución científica de @BioCubaFarma con 30 años de experiencia en producción de vacunas. Un paso más hacia la ansiada inmunización de los cubanos. Que la buena noticia no nos haga bajar la guardia. #CubaViva #SomosCuba https://t.co/LlgKGpXOuc",Positivo
1531,Ya vacunaron a mi papá en Veracruz 💉 Antes de ir me preguntó de broma que si no se iba a volver zombi 🧟‍♂️ El miércoles le toca a mi mamá en Puebla.,Positivo
1532,"Yo estaré pendiente de los asuntos públicos desde Palacio Nacional. Por ejemplo, mañana atenderé una llamada con el presidente Vladimir Putin porque, independientemente de las relaciones de amistad, existe la posibilidad de que nos envíen la vacuna Sputnik V.",Positivo
1533,Yo me puse la vacuna porque tengo 30 años viviendo en Estados Unidos pero eso no me quita qué apoye AMLO,Positivo
1534,"Yo, buscando las vacunas para mi mamá.  https://t.co/rMy7c1uBwn",Negativo
